0.000000 10 0.070000
0.000000 2040 0.000245
0.505352 0.469977 0.434602 0.399227 0.363853 0.328476 0.293077 0.257408 0.218765 0.151606 
0.505415 0.470036 0.434657 0.399277 0.363898 0.328517 0.293113 0.257434 0.218758 0.151625 
0.505479 0.470095 0.434711 0.399327 0.363944 0.328558 0.293149 0.257459 0.218751 0.151644 
0.505542 0.470153 0.434765 0.399377 0.363989 0.328599 0.293185 0.257485 0.218744 0.151663 
0.505605 0.470212 0.434820 0.399427 0.364035 0.328640 0.293221 0.257510 0.218738 0.151682 
0.505669 0.470271 0.434874 0.399477 0.364080 0.328681 0.293257 0.257536 0.218731 0.151701 
0.505732 0.470330 0.434929 0.399527 0.364126 0.328722 0.293292 0.257562 0.218725 0.151720 
0.505795 0.470389 0.434983 0.399578 0.364172 0.328764 0.293328 0.257587 0.218719 0.151739 
0.505859 0.470448 0.435038 0.399628 0.364217 0.328805 0.293364 0.257612 0.218713 0.151758 
0.505922 0.470507 0.435092 0.399678 0.364263 0.328846 0.293400 0.257638 0.218707 0.151777 
0.505986 0.470566 0.435147 0.399728 0.364309 0.328887 0.293436 0.257663 0.218701 0.151796 
0.506049 0.470625 0.435202 0.399778 0.364354 0.328928 0.293472 0.257689 0.218696 0.151815 
0.506113 0.470684 0.435256 0.399828 0.364400 0.328969 0.293507 0.257714 0.218690 0.151834 
0.506176 0.470743 0.435311 0.399878 0.364446 0.329010 0.293543 0.257739 0.218685 0.151853 
0.506240 0.470802 0.435365 0.399929 0.364492 0.329052 0.293579 0.257765 0.218680 0.151872 
0.506303 0.470862 0.435420 0.399979 0.364537 0.329093 0.293615 0.257790 0.218675 0.151891 
0.506367 0.470921 0.435475 0.400029 0.364583 0.329134 0.293651 0.257815 0.218670 0.151910 
0.506431 0.470980 0.435529 0.400079 0.364629 0.329175 0.293687 0.257841 0.218665 0.151929 
0.506494 0.471039 0.435584 0.400130 0.364675 0.329216 0.293722 0.257866 0.218661 0.151948 
0.506558 0.471098 0.435639 0.400180 0.364720 0.329258 0.293758 0.257891 0.218656 0.151967 
0.506622 0.471158 0.435694 0.400230 0.364766 0.329299 0.293794 0.257916 0.218652 0.151987 
0.506685 0.471217 0.435749 0.400281 0.364812 0.329340 0.293830 0.257941 0.218648 0.152006 
0.506749 0.471276 0.435803 0.400331 0.364858 0.329381 0.293866 0.257966 0.218644 0.152025 
0.506813 0.471335 0.435858 0.400381 0.364904 0.329423 0.293901 0.257991 0.218640 0.152044 
0.506877 0.471395 0.435913 0.400432 0.364950 0.329464 0.293937 0.258017 0.218636 0.152063 
0.506941 0.471454 0.435968 0.400482 0.364996 0.329505 0.293973 0.258042 0.218633 0.152082 
0.507004 0.471513 0.436023 0.400532 0.365042 0.329547 0.294009 0.258067 0.218629 0.152101 
0.507068 0.471573 0.436078 0.400583 0.365088 0.329588 0.294045 0.258092 0.218626 0.152121 
0.507132 0.471632 0.436133 0.400633 0.365134 0.329629 0.294081 0.258117 0.218622 0.152140 
0.507196 0.471692 0.436188 0.400684 0.365180 0.329671 0.294116 0.258142 0.218619 0.152159 
0.507260 0.471751 0.436243 0.400734 0.365226 0.329712 0.294152 0.258167 0.218616 0.152178 
0.507324 0.471811 0.436298 0.400785 0.365272 0.329753 0.294188 0.258192 0.218614 0.152197 
0.507388 0.471870 0.436353 0.400835 0.365318 0.329795 0.294224 0.258216 0.218611 0.152216 
0.507452 0.471930 0.436408 0.400886 0.365364 0.329836 0.294260 0.258241 0.218608 0.152236 
0.507516 0.471989 0.436463 0.400937 0.365410 0.329878 0.294295 0.258266 0.218606 0.152255 
0.507580 0.472049 0.436518 0.400987 0.365456 0.329919 0.294331 0.258291 0.218603 0.152274 
0.507644 0.472108 0.436573 0.401038 0.365502 0.329961 0.294367 0.258316 0.218601 0.152293 
0.507708 0.472168 0.436628 0.401088 0.365548 0.330002 0.294403 0.258341 0.218599 0.152313 
0.507773 0.472228 0.436683 0.401139 0.365594 0.330044 0.294438 0.258366 0.218597 0.152332 
0.507837 0.472287 0.436738 0.401190 0.365640 0.330085 0.294474 0.258391 0.218595 0.152351 
0.507901 0.472347 0.436794 0.401240 0.365687 0.330126 0.294510 0.258415 0.218593 0.152370 
0.507965 0.472407 0.436849 0.401291 0.365733 0.330168 0.294546 0.258440 0.218592 0.152390 
0.508029 0.472466 0.436904 0.401342 0.365779 0.330210 0.294582 0.258465 0.218590 0.152409 
0.508094 0.472526 0.436959 0.401393 0.365825 0.330251 0.294617 0.258490 0.218589 0.152428 
0.508158 0.472586 0.437015 0.401443 0.365872 0.330293 0.294653 0.258514 0.218588 0.152447 
0.508222 0.472646 0.437070 0.401494 0.365918 0.330334 0.294689 0.258539 0.218587 0.152467 
0.508287 0.472706 0.437125 0.401545 0.365964 0.330376 0.294725 0.258564 0.218585 0.152486 
0.508351 0.472766 0.437181 0.401596 0.366010 0.330417 0.294761 0.258589 0.218585 0.152505 
0.508415 0.472825 0.437236 0.401647 0.366057 0.330459 0.294796 0.258613 0.218584 0.152525 
0.508480 0.472885 0.437291 0.401698 0.366103 0.330500 0.294832 0.258638 0.218583 0.152544 
0.508544 0.472945 0.437347 0.401748 0.366149 0.330542 0.294868 0.258663 0.218583 0.152563 
0.508609 0.473005 0.437402 0.401799 0.366196 0.330584 0.294904 0.258687 0.218582 0.152583 
0.508673 0.473065 0.437458 0.401850 0.366242 0.330625 0.294939 0.258712 0.218582 0.152602 
0.508738 0.473125 0.437513 0.401901 0.366288 0.330667 0.294975 0.258737 0.218582 0.152621 
0.508802 0.473185 0.437569 0.401952 0.366335 0.330709 0.295011 0.258761 0.218581 0.152641 
0.508867 0.473245 0.437624 0.402003 0.366381 0.330750 0.295047 0.258786 0.218581 0.152660 
0.508931 0.473305 0.437680 0.402054 0.366428 0.330792 0.295083 0.258811 0.218582 0.152679 
